Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524)
8.74634102040932e-08,0.11224950491753276,0.9,0.0,0.0,0.0,0.0,0.09997629290917531,7.584117725065042e-06,2.2223804296536627e-06,3.1285472829844323e-06,4.3112425681120935e-06,8.47165736847337e-07,3.93588920274817e-06,2.448641738970878e-06,2.777100832208657e-06,3.2124304398909964e-06,3.885729810515713e-06,2.169898939590337e-06,3.4502596238076116e-06,1.0006097543599681e-08,7.413119482599778e-08,2.537411657226543e-08,4.386894973617315e-09,6.218818549669391e-06,2.260162212800416e-06,6.228172315350963e-06,2.7790711822744464e-06,7.263331257241033e-07,4.5074132092167227e-10,1.3812303124537897e-06,2.350762785449097e-13,6.857146057243761e-09,1.2905940195164316e-13,1.0989603795039167e-13,1.360324371326366e-13,2.3619177865279064e-14,2.188110689218073e-14,1.6346648527835178e-07,1.924375053313326e-07,2.5830253085896206e-14,3.144846713856009e-07,9.745667471978482e-15,3.898826809604699e-14,1.6619506860019026e-07,1.4202052649210121e-14,4.783384876548245e-17,1.2489434231956716e-09,6.800484414340492e-18,6.092237877022933e-11,6.6360384592540474e-18,3.792031409883103e-20,1.5720646118011076e-21,2.0432481740385223e-18,2.0508547940034277e-19,4.213720566119217e-11,7.846611009555149e-20,1.0145216962383707e-18,7.865683616955424e-21,1.017902306108425e-19,1.0659413924535825e-15,2.2872792185586674e-21,8.992934543444584e-14,8.470768242279222e-20,1.1385241015361641e-09,3.347246329547267e-14,3.25227952867294e-21,4.205559799206693e-20
8.910212147598498e-08,0.11224960034831763,0.9,0.0,0.0,0.0,0.0,0.09997584305119485,7.750916832312791e-06,2.232361963644159e-06,3.1719432431521973e-06,4.388676695750323e-06,8.482597486747857e-07,4.01179354570777e-06,2.474007065186463e-06,2.8157861631177207e-06,3.272608913531039e-06,3.97358900496222e-06,2.199106363296264e-06,3.5211914012771885e-06,1.0051038654713282e-08,7.446501747655011e-08,2.5407057226598365e-08,4.39258597275718e-09,6.385760882345439e-06,2.3151963061696834e-06,6.434077207943557e-06,2.8557128231166374e-06,7.543152100941973e-07,4.554120556593608e-10,1.4261395654572977e-06,2.4024507618033877e-13,7.042079954066964e-09,1.313767322980738e-13,1.1215472363401105e-13,1.386551061134504e-13,2.4528978847918956e-14,2.2468316380242204e-14,1.708166777378314e-07,2.0172448948203723e-07,2.6294189691499835e-14,3.263053830873885e-07,1.0111929285112696e-14,3.978980415297501e-14,1.7276142891980114e-07,1.4763096354883807e-14,4.915302884965907e-17,1.3364163146560257e-09,7.021610615014416e-18,6.621582167383248e-11,6.797627629421286e-18,3.9630533071008555e-20,1.6680348695662001e-21,2.145774284407327e-18,2.18860011343334e-19,4.5793191318019705e-11,8.279911467116989e-20,1.062079904426654e-18,8.434300034727106e-21,1.0828566078060976e-19,1.1194306430443351e-15,2.4314078558376894e-21,9.881193728583539e-14,9.031544948784045e-20,1.2158475599980116e-09,3.439557838410512e-14,3.4842409519304624e-21,4.4698855999182363e-20
9.074083274787676e-08,0.11224969622851194,0.9,0.0,0.0,0.0,0.0,0.09997539294817623,7.91845557752877e-06,2.2419104869018514e-06,3.214924909651755e-06,4.465914283456716e-06,8.492735445532674e-07,4.087659567116329e-06,2.498793245334033e-06,2.8540629233524743e-06,3.332787129950885e-06,4.062038182170696e-06,2.2279774605470355e-06,3.5922236319315172e-06,1.009403016738313e-08,7.478435853888164e-08,2.543758262403222e-08,4.397859907251076e-09,6.553309716098637e-06,2.3702990637145092e-06,6.642544651770807e-06,2.932690367609245e-06,7.828314024108784e-07,4.599761648972354e-10,1.471506457648198e-06,2.454367423925803e-13,7.227691808193212e-09,1.336881535128969e-13,1.1441658396123837e-13,1.4127642165748102e-13,2.5456138074961338e-14,2.3057653336810463e-14,1.7832707758573948e-07,2.1125792916749534e-07,2.6756948753979462e-14,3.3833609736276386e-07,1.048469488097554e-14,4.0592475341538354e-14,1.7946149603002975e-07,1.533555963820415e-14,5.0477990602734636e-17,1.4281572903692469e-09,7.244990236859617e-18,7.18542604036837e-11,6.959418443766149e-18,4.138833988403797e-20,1.7680311285959256e-21,2.2512470326044426e-18,2.332561496885699e-19,4.968543995138619e-11,8.727962534711933e-20,1.1108605823927618e-18,9.031589549125262e-21,1.150538831211817e-19,1.174457268469442e-15,2.581921280587469e-21,1.0838533457435519e-13,9.616952169531938e-20,1.2967329295964727e-09,3.532273934578514e-14,3.7276235805873394e-21,4.744991745917914e-20
9.237954401976854e-08,0.11224979255182953,0.9,0.0,0.0,0.0,0.0,0.09997494259928766,8.086725977010121e-06,2.2510447661070625e-06,3.257498889066953e-06,4.542954833548917e-06,8.502129862107041e-07,4.163482710047409e-06,2.5230112048570413e-06,2.891935107132568e-06,3.392965097798124e-06,4.151077858587724e-06,2.256516102009076e-06,3.6633507704127425e-06,1.0135156577185356e-08,7.50898456447578e-08,2.5465869257856155e-08,4.402747258125863e-09,6.721433889421278e-06,2.4254654491080702e-06,6.853548413330453e-06,3.0099892401021788e-06,8.118814015133302e-07,4.6443566015420575e-10,1.5173205192960072e-06,2.506510292669691e-13,7.413946753098356e-09,1.359936507543836e-13,1.166814422171577e-13,1.438962262479181e-13,2.640064545754787e-14,2.3649008094183493e-14,1.8599669504587536e-07,2.2103869477920228e-07,2.721852729154665e-14,3.5057627397141215e-07,1.0863947406883412e-14,4.139621899865208e-14,1.8629545366512647e-07,1.5919458005882952e-14,5.18084831312802e-17,1.524284469018283e-09,7.47057170412449e-18,7.78527497706376e-11,7.121396112385762e-18,4.3194331249761735e-20,1.8721498080784237e-21,2.359685572630363e-18,2.4828804929647104e-19,5.3824029215194346e-11,9.190939389127099e-20,1.1608694226402617e-18,9.658358746285687e-21,1.2210043520469026e-19,1.2310312633178588e-15,2.738990178426974e-21,1.1868919793666884e-13,1.0227512085839256e-19,1.3812650701543768e-09,3.625377062056059e-14,3.982731436268754e-21,5.031080007373906e-20
9.401825529166032e-08,0.11224988931217293,0.9,0.0,0.0,0.0,0.0,0.09997449200374092,8.255720123349696e-06,2.2597827546507405e-06,3.299671700350092e-06,4.619797925043671e-06,8.510835070456069e-07,4.239258525403499e-06,2.5466717814535185e-06,2.929406676270113e-06,3.45314282596968e-06,4.240708494074493e-06,2.284726113800367e-06,3.734567383397093e-06,1.0174498717920827e-08,7.538207922634166e-08,2.5492080724601634e-08,4.4072762790847115e-09,6.890103481161997e-06,2.480690794024605e-06,7.067062802720589e-06,3.0875954965800758e-06,8.414648741981766e-07,4.6879253680327e-10,1.5635714792470972e-06,2.55887691258743e-13,7.60081131232878e-09,1.3829321147739516e-13,1.1894912525919825e-13,1.4651436609839128e-13,2.736248986456108e-14,2.4242275350246536e-14,1.9382450674342873e-07,2.3106761170258692e-07,2.7678922781945814e-14,3.630253714028316e-07,1.1249669970966464e-14,4.220097372722825e-14,1.9326347522096094e-07,1.6514806080506748e-14,5.3144266414745503e-17,1.6249166262622943e-09,7.698304419431525e-18,8.422667009290537e-11,7.283546926090891e-18,4.504910379765378e-20,1.9804880306208846e-21,2.4711085479578473e-18,2.639698322306661e-19,5.821923969081356e-11,9.66901360317352e-20,1.2121120623009167e-18,1.0315416463472339e-20,1.2943084174504104e-19,1.2891623547502748e-15,2.9027870023473448e-21,1.297646738692337e-13,1.0863744419756984e-19,1.4695287053776165e-09,3.718850425635622e-14,4.249868716840698e-21,5.328351246476689e-20
9.56569665635521e-08,0.11224998650362573,0.9,0.0,0.0,0.0,0.0,0.09997404116078978,8.425430184833381e-06,2.2681416278796203e-06,3.34144977545653e-06,4.696443207942746e-06,8.51890143425977e-07,4.314982670171955e-06,2.569785718381245e-06,2.966481560282827e-06,3.5133203236088897e-06,4.330930494102756e-06,2.312611278003187e-06,3.805868148533195e-06,1.0212133920303393e-08,7.566163369493059e-08,2.5516368666443428e-08,4.411473159262291e-09,7.059289752931641e-06,2.5359707712488213e-06,7.283062656295179e-06,3.1654957972895086e-06,8.715814559739689e-07,4.730487728383401e-10,1.6102492632627872e-06,2.611464851743315e-13,7.788253334841433e-09,1.4058682526251738e-13,1.2121946348321763e-13,1.4913069109261974e-13,2.8341659147183033e-14,2.4837353965918474e-14,2.0180945786953517e-07,2.413454621021882e-07,2.813813312822036e-14,3.756828470754077e-07,1.1641845648330334e-14,4.3006679384174626e-14,2.0036572396492896e-07,1.712161761849666e-14,5.4485110833707066e-17,1.7301731716553026e-09,7.928138755419155e-18,9.099172591728712e-11,7.44585817707144e-18,4.695325405078645e-20,2.093143617000779e-21,2.5855340996812122e-18,2.803155910496071e-19,6.288155359993388e-11,1.0162353241124219e-19,1.2645940476938324e-18,1.1003573513227481e-20,1.3705061883284439e-19,1.3488600083933996e-15,3.073485955342648e-21,1.4165442033905905e-13,1.152616666758059e-19,1.561608402829103e-09,3.8126779579277656e-14,4.529339714395896e-21,5.63700563859116e-20
9.729567783544389e-08,0.11225008412044467,0.9,0.0,0.0,0.0,0.0,0.09997359006972818,8.595848404838929e-06,2.276137816813973e-06,3.382839459996271e-06,4.772890397936694e-06,8.526375637011639e-07,4.390650905699715e-06,2.5923636583387467e-06,3.003163656510856e-06,3.5734976001024786e-06,4.421744211851226e-06,2.3401753331709514e-06,3.877247853322589e-06,1.0248136163774512e-08,7.592905856861241e-08,2.553887364472337e-08,4.415362174087645e-09,7.228965094621056e-06,2.591301369750242e-06,7.501523320089424e-06,3.243677380552419e-06,9.022307518035137e-07,4.772063277468421e-10,1.657343992240494e-06,2.664271701526447e-13,7.97624193384829e-09,1.4287448365761008e-13,1.2349229078774513e-13,1.5174505472470738e-13,2.933814016307183e-14,2.5434146773488294e-14,2.0995046423893573e-07,2.5187298662427553e-07,2.859615662697863e-14,3.8854815752058296e-07,1.2040457486763154e-14,4.381327706775044e-14,2.0760235324380535e-07,1.7739905527900313e-14,5.5830796719494e-17,1.8401741261933304e-09,8.16002604599745e-18,9.816394468284188e-11,7.608318086223144e-18,4.890737841294602e-20,2.210215088819612e-21,2.7029798684868032e-18,2.9733938128616455e-19,6.782165349848365e-11,1.0671122911347423e-19,1.318320782330196e-18,1.1723642454789555e-20,1.449652640991609e-19,1.4101334294935453e-15,3.2512629826691756e-21,1.5440263220503677e-13,1.2215293837889781e-19,1.6575885547720494e-09,3.9068442878199107e-14,4.8214487468206824e-21,5.957242278634204e-20
9.999999999999998e-08,0.11225028060803413,0.9,0.0,0.0,0.0,0.0,0.09997284510166199,8.878613335911323e-06,2.2885821132847714e-06,3.450311041650458e-06,4.898615420449175e-06,8.537528890547035e-07,4.515390981041352e-06,2.628479289841671e-06,3.062850463976317e-06,3.6728061208065274e-06,4.572906480594746e-06,2.3849711705401557e-06,3.9952029992706e-06,1.0304165679294818e-08,7.634524620430856e-08,2.5572456411404093e-08,4.421166002797481e-09,7.509975219906786e-06,2.6827129315274328e-06,7.86736053154582e-06,3.3732812591066565e-06,9.539742961173482e-07,4.838567849651846e-10,1.7359492876664239e-06,2.75188984327988e-13,8.287591384705644e-09,1.4663670583825276e-13,1.2724808993038e-13,1.5605480229993691e-13,3.102042661187798e-14,2.642252004819966e-14,2.2372365172925956e-07,2.69794128638473e-07,2.934942191775521e-14,4.102324942187579e-07,1.2712305803605705e-14,4.514618181836064e-14,2.198390190373845e-07,1.8785378577617618e-14,5.806157910012426e-17,2.0324022432976033e-09,8.547066477972048e-18,1.1093410906122082e-10,7.876717800799261e-18,5.2243090024444176e-20,2.4133361629227882e-21,2.9034477999044622e-18,3.2695332393294607e-19,7.661068347740231e-11,1.1544902432725673e-19,1.4097208903271517e-18,1.2983905979197182e-20,1.586860123205995e-19,1.5147210551127713e-15,3.5605958546127745e-21,1.7744043466771692e-13,1.3412304304840883e-19,1.8247356933212318e-09,4.062946554824232e-14,5.331955398741049e-21,6.511576019849175e-20
1.0057310037922744e-07,0.11225028060803413,0.9,0.0,0.0,0.0,0.0,0.09997268714064159,8.938778665795513e-06,2.291104332895992e-06,3.4644786121416675e-06,4.9251896622133505e-06,8.539717437402467e-07,4.5418032060470225e-06,2.6359535836733053e-06,3.075364914819676e-06,3.693851528397559e-06,4.605147963460469e-06,2.39435485595642e-06,4.0202237739354876e-06,1.0315521784747244e-08,7.642959944668906e-08,2.5579046203702148e-08,4.422304944269506e-09,7.569677888957455e-06,2.7020998346474143e-06,7.945730918204824e-06,3.4008360918916744e-06,9.651257570863362e-07,4.852331337671275e-10,1.7527457327010664e-06,2.770532614038687e-13,8.35374129902633e-09,1.4743190945892544e-13,1.2804476551615694e-13,1.5696732957845328e-13,3.13829799989758e-14,2.663250509392671e-14,2.2669617048769588e-07,2.7367982251826546e-07,2.950863806724157e-14,4.149001053973198e-07,1.2856921731778345e-14,4.542891903325262e-14,2.22479318416489e-07,1.9010957956180973e-14,5.853586144942285e-17,2.0748922750100514e-09,8.629769576692867e-18,1.1379558673136165e-10,7.933641015403915e-18,5.296793384327857e-20,2.458003196082417e-21,2.94700036843119e-18,3.334770902660343e-19,7.857893516820251e-11,1.1735593505774765e-19,1.4295298925438296e-18,1.3262773277959996e-20,1.6170108599007874e-19,1.5374432150075532e-15,3.628763673488347e-21,1.8265906669825984e-13,1.3675710506865012e-19,1.8615868077377777e-09,4.0961351608685314e-14,5.444797668343348e-21,6.633254481499802e-20
1.0352278066863263e-07,0.11225045884730546,0.9,0.0,0.0,0.0,0.0,0.09997187364961325,9.249761504672654e-06,2.3034845232532945e-06,3.5366874685224463e-06,5.061579849259092e-06,8.550101930020713e-07,4.6776086213791046e-06,2.6734559295087877e-06,3.139041156704988e-06,3.8021694065834956e-06,4.772237555781653e-06,2.442054865090099e-06,4.149121991039495e-06,1.0371262667413418e-08,7.68436432308058e-08,2.561031436038332e-08,4.4277096106738676e-09,7.877736375967137e-06,2.8019570324150987e-06,8.353696288996324e-06,3.5431238670969115e-06,1.0235485810420998e-06,4.921390141363693e-10,1.8399380702743487e-06,2.8668924174464326e-13,8.695074068902515e-09,1.5151317576138436e-13,1.3214890945735506e-13,1.6165927118703526e-13,3.3282390625366785e-14,2.7715990433421654e-14,2.422896041099774e-07,2.941664962473851e-07,3.032580232112676e-14,4.3932218891951275e-07,1.3613580777638552e-14,4.688548156719802e-14,2.363295109788081e-07,2.019426707332407e-14,6.09849627062211e-17,2.3035802984548156e-09,9.059090987170955e-18,1.2942390981701488e-10,8.226838612714802e-18,5.679932303835089e-20,2.6971171638114054e-21,3.177115758527958e-18,3.684601326956768e-19,8.93217387679139e-11,1.2747969239788557e-19,1.5339280343357941e-18,1.4765307554795242e-20,1.7782666468740199e-19,1.657498697713952e-15,3.9945215848564095e-21,2.1150152673365834e-13,1.5086532710727593e-19,2.059367194092997e-09,4.2675146490876244e-14,6.0520838568876766e-21,7.283257161451516e-20
1.0647246095803782e-07,0.1122506383826363,0.9,0.0,0.0,0.0,0.0,0.09997105934540823,9.562921515107161e-06,2.3149143964977646e-06,3.6077327519129415e-06,5.197326313646691e-06,8.55915206617827e-07,4.813171562681167e-06,2.7093820275821018e-06,3.2015039199899694e-06,3.91048672502454e-06,4.941247618544724e-06,2.48877068577669e-06,4.278199800085056e-06,1.0422724818360799e-08,7.722590465675388e-08,2.563756484459492e-08,4.432420600740333e-09,8.186996457333062e-06,2.9019280443508205e-06,8.76927295736429e-06,3.6861484139734326e-06,1.0836899347459775e-06,4.987546968757959e-10,1.92833637941749e-06,2.9639250790057994e-13,9.037749378121689e-09,1.5557509060938555e-13,1.3625869079471305e-13,1.663427383612764e-13,3.523764394086829e-14,2.880368191696372e-14,2.5837064971335005e-07,3.154718991498153e-07,3.113910979578911e-14,4.644091812505873e-07,1.439082861439281e-14,4.8344073510356034e-14,2.506170493945283e-07,2.1414923443887223e-14,6.344674518885925e-17,2.549532471831422e-09,9.494350028298102e-18,1.4663530511309732e-10,8.520370442372595e-18,6.080189086363373e-20,2.952101875928105e-21,3.4172708413360728e-18,4.0585684349706e-19,1.0113971903676837e-10,1.3812743877581323e-19,1.64243996569423e-18,1.638392575599616e-20,1.9499251341262844e-19,1.7827922966020167e-15,4.386026968571296e-21,2.4388562357178213e-13,1.6591776461987528e-19,2.271087656852465e-09,4.4397815598367135e-14,6.70504181068085e-21,7.973844809115155e-20
1.0942214124744301e-07,0.11225081918597093,0.9,0.0,0.0,0.0,0.0,0.0999702442251735,9.878216097111247e-06,2.3254668049040195e-06,3.6776484387581177e-06,5.3324292028028075e-06,8.567038245851449e-07,4.9484708631437584e-06,2.7437896872592982e-06,3.262774787098483e-06,4.018803546833477e-06,5.112178564944136e-06,2.534522612027859e-06,4.4074306095374576e-06,1.047023624950931e-08,7.757882019178853e-08,2.566131072095566e-08,4.436526522258382e-09,8.497331712408769e-06,3.0019982293126827e-06,9.192333633309962e-06,3.82985314856441e-06,1.1455465033623996e-06,5.050908258109993e-10,2.017889832104285e-06,3.061617370664608e-13,9.38162585565606e-09,1.5961765877447222e-13,1.403732622298353e-13,1.7101699959198571e-13,3.724863041955415e-14,2.989513464932451e-14,2.7493215882355413e-07,3.375990472640443e-07,3.1948561374590386e-14,4.901579005089832e-07,1.5188566000011617e-14,4.980439437580428e-14,2.653424958316357e-07,2.2672973944625584e-14,6.59202349172847e-17,2.813468116889932e-09,9.935296319276084e-18,1.655347252011411e-10,8.814193506802523e-18,6.49791033165215e-20,3.2235562141716174e-21,3.6675532644308195e-18,4.457477519261405e-19,1.1410224281257328e-10,1.4930757677068833e-19,1.7550946293270297e-18,1.8123397393890987e-20,2.132301987106515e-19,1.9133697402452677e-15,4.804367193802916e-21,2.8012795118257723e-13,1.81943565380229e-19,2.497231797808374e-09,4.6128677391964675e-14,7.405436420459245e-21,8.706148649542341e-20
1.123718215368482e-07,0.11225100123052399,0.9,0.0,0.0,0.0,0.0,0.09996942828637083,1.019560339167677e-05,2.3352090148798555e-06,3.7464676555529975e-06,5.466889046162217e-06,8.573909088616335e-07,5.083486320447896e-06,2.7767353405982525e-06,3.3228750131180085e-06,4.127119937408075e-06,5.285030397334275e-06,2.5793305193639598e-06,4.536788877070046e-06,1.051409982283176e-08,7.790463948976308e-08,2.5681999474551765e-08,4.440104657148827e-09,8.80862411034737e-06,3.1021548174315083e-06,9.6227552798376e-06,3.974185825138205e-06,1.2091147065381844e-06,5.111577912271546e-10,2.1085494765918555e-06,3.1599562945225993e-13,9.726571525834436e-09,1.6364089646817235e-13,1.4449180991529061e-13,1.7568135673435627e-13,3.931523190110038e-14,3.0989933265725766e-14,2.919668073056508e-07,3.605506324174472e-07,3.275416022964884e-14,5.165651660978114e-07,1.600669373424879e-14,5.126615553276676e-14,2.805063240841304e-07,2.3968457895637505e-14,6.840453258575554e-17,3.0961113761124123e-09,1.0381688723570033e-17,1.8623038872380892e-10,9.108270302541154e-18,6.933442121030757e-20,3.5120858842088e-21,3.928046767421525e-18,4.882129391009759e-19,1.282806710047289e-10,1.6102818451899612e-19,1.8719200192151016e-18,1.9988492092195548e-20,2.3257114169863557e-19,2.0492747243174064e-15,5.250646861608356e-21,3.2056319527380045e-13,1.989716283709298e-19,2.7382801167054537e-09,4.7867102585287757e-14,8.155027064460822e-21,9.481291974226109e-20
1.153215018262534e-07,0.11225118449080937,0.9,0.0,0.0,0.0,0.0,0.09996861152675608,1.0515042269758848e-05,2.3442031359891032e-06,3.8142226930020103e-06,5.600706704218593e-06,8.579894226592893e-07,5.218198667388529e-06,2.8082739996587444e-06,3.3818255285192247e-06,4.235435964362081e-06,5.459802733938054e-06,2.6232138734478047e-06,4.666250082541781e-06,1.0554595181998241e-08,7.820543973934357e-08,2.570002142032718e-08,4.443222413800195e-09,9.120763371077268e-06,3.2023866701539454e-06,1.0060418899266647e-05,4.119098202992039e-06,1.2743907104819797e-06,5.169657220013658e-10,2.200268191524024e-06,3.2589290794064923e-13,1.00724630915653e-08,1.676448298152963e-13,1.4861355259246468e-13,1.8033514399103173e-13,4.143732198407924e-14,3.208768968201016e-14,3.0946712029027106e-07,3.843290436713765e-07,3.355591151657928e-14,5.43627800434843e-07,1.6845112712322306e-14,5.272907990127083e-14,2.961089230829787e-07,2.5301407360770568e-14,7.089880782920228e-17,3.3981908768750105e-09,1.0833295123667053e-17,2.08833747680235e-10,9.402568116730013e-18,7.387129927984799e-20,3.81830329507623e-21,4.198831477730374e-18,5.333320092839856e-19,1.4374833203392264e-10,1.732970233806586e-19,1.992943368036321e-18,2.1983976024721357e-20,2.5304660429079456e-19,2.1905490600465063e-15,5.725987571741796e-21,3.6554457854921177e-13,2.1703059812336736e-19,2.9947097705591376e-09,4.9612510131495495e-14,8.955566519165033e-21,1.030038976204784e-19
