Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016)
5.2283968520576185e-05,0.11626717877895941,0.9,0.0,0.0,0.0,0.0,0.0857509582881171,0.003209263785424321,2.147282314139812e-06,7.84674773335457e-06,2.8275812978132022e-05,7.458190890257985e-07,2.1732183172550598e-05,3.010800382629215e-06,5.876066749944182e-06,0.001672582978157734,0.008167391194773218,4.206488133320941e-06,3.982062200344168e-05,9.667991788330545e-09,7.164378824665007e-08,2.234065368327649e-08,3.934888863219744e-09,1.592453985903262e-05,0.0016516136719633377,0.018471553700863917,0.002479099149799696,0.0015787415052349971,5.673178900000597e-10,0.0018768104062734236,8.237178267244747e-11,1.462140310267125e-08,7.009250591673137e-13,1.0502860694090615e-12,6.219740692917447e-13,4.2511781668667414e-11,4.726974728288419e-14,1.9596362418054334e-06,0.001366078500707389,1.7070962772268568e-13,0.0009799829124491073,2.514779767697788e-11,4.507930564584498e-13,0.0004684107824008672,3.3145867975001305e-11,4.266814268657669e-14,0.003391018045979229,9.236213639790119e-15,0.0014260137534983948,4.848493789833675e-15,3.256194471984182e-14,9.940940447379897e-15,7.446695124355531e-13,3.8391197638247175e-13,0.0011840196152781658,4.355761359446986e-14,3.0287112552811594e-13,2.242813984757511e-14,1.5609085659478425e-13,3.885284703704567e-10,1.3081754577898684e-14,0.0009045054374227743,2.2733349474291834e-13,0.0011207742115326117,2.985970700463728e-11,1.3295004624035236e-14,9.245683490621301e-14,2.084841434931087e-11,3.1457662717389604e-09,1.1244904956523358e-10,1.1861605071018536e-10,2.9912432155213497e-13,1.5633294106015498e-10,9.400649651812174e-15,1.278931287773021e-15,1.3482475405796175e-11
5.258042575169944e-05,0.11628628451767159,0.9,0.0,0.0,0.0,0.0,0.08567908325512562,0.003218361233917226,2.1456222673046467e-06,7.83682725798109e-06,2.825210044125174e-05,7.452156250501026e-07,2.1713341568350752e-05,3.008377052864403e-06,5.874887894649184e-06,0.0016808294585479615,0.008207759532578879,4.203969282036432e-06,3.9787502936796244e-05,9.660517595608274e-09,7.158840100606852e-08,2.232257720839891e-08,3.931936573776394e-09,1.5881634750393925e-05,0.0016602919848756224,0.018565119678206423,0.002492096058687624,0.0015788731044204692,5.669030686222435e-10,0.001886703514627414,8.252248679174512e-11,1.456739152253715e-08,6.996352730378815e-13,1.0483606664555853e-12,6.208119314035846e-13,4.247271030672905e-11,4.7098621659345834e-14,1.954028363504e-06,0.001370616783935357,1.7057524950131892e-13,0.0009811000928290957,2.515123066096759e-11,4.5042133960741995e-13,0.00046762983881524714,3.3057438339013325e-11,4.289183434959371e-14,0.0034144593694859057,9.284899804517572e-15,0.001434259971248728,4.873969911651008e-15,3.281025563630889e-14,9.999820222156371e-15,7.505721893435429e-13,3.858934279054568e-13,0.001190904272247948,4.390412704736902e-14,3.0527545441913673e-13,2.254453857549061e-14,1.5689832449771612e-13,3.916081697340588e-10,1.312233846090494e-14,0.0009114487237771915,2.2874824132454454e-13,0.0011296377203611659,3.001624930968695e-11,1.3378123534746099e-14,9.303331103376527e-14,2.0957714280065668e-11,3.1622582710804937e-09,1.1302942311201448e-10,1.1935422461786154e-10,3.0014186721349196e-13,1.568647464216027e-10,9.446348720924575e-15,1.2856362045257311e-15,1.3553158543359157e-11
5.2876882982822696e-05,0.11630537013330255,0.9,0.0,0.0,0.0,0.0,0.08560727839382012,0.003227410510738534,2.1439634220953833e-06,7.826953706526142e-06,2.8228411016362385e-05,7.446126895849906e-07,2.16945702439877e-05,3.0059558046541537e-06,5.873715252942545e-06,0.0016890639410967034,0.008248084198233988,4.201452407089532e-06,3.97544153049046e-05,9.65304881290539e-09,7.153305385750915e-08,2.2304516564798232e-08,3.928986150529699e-09,1.583906474715691e-05,0.0016689630272450843,0.01865860846518491,0.0025050817764297626,0.0015789968771045594,5.664884737188037e-10,0.001896588526324422,8.267159821842962e-11,1.4513785112125327e-08,6.983481607491792e-13,1.0464392262182196e-12,6.196537015427695e-13,4.243347763866355e-11,4.692877168382643e-14,1.9484631922260976e-06,0.0013751432599968265,1.704409957575326e-13,0.0009822027970158155,2.5154268708533157e-11,4.5004997038737284e-13,0.00046685509129181066,3.29696006613381e-11,4.3115333400357144e-14,0.003437905518596992,9.333546124044034e-15,0.001442497697876538,4.899424690064387e-15,3.305873438194254e-14,1.005859287561324e-14,7.564805137672297e-13,3.8787097574975653e-13,0.0011977758909034175,4.425098622474323e-14,3.076821334522449e-13,2.2660713628531205e-14,1.5770422242365956e-13,3.9469081566841164e-10,1.3162800764492077e-14,0.0009183911365863768,2.3016085894437973e-13,0.0011385042976224315,3.017265682208911e-11,1.3461121336367233e-14,9.360893380063101e-14,2.1066920096786688e-11,3.178736069785555e-09,1.1360865325866335e-10,1.2009128769458586e-10,3.011565549942957e-13,1.5739505815327688e-10,9.491944857281077e-15,1.2923353479286758e-15,1.3623780818350558e-11
5.317334021394595e-05,0.11632443569695976,0.9,0.0,0.0,0.0,0.0,0.08553554355237948,0.0032364119591670876,2.1423057788385323e-06,7.817126477800806e-06,2.8204744654364338e-05,7.440102818232775e-07,2.1675868325498803e-05,3.0035366357073375e-06,5.872548762395017e-06,0.001697286445548072,0.008288365317314245,4.198937503914018e-06,3.9721359046110234e-05,9.645585441693188e-09,7.147774681195251e-08,2.228647172831016e-08,3.926037594281384e-09,1.5796824785530234e-05,0.001677626806209168,0.018752020182272774,0.0025180563148826437,0.0015791130156523876,5.660741057630666e-10,0.0019064654487351974,8.281913007561007e-11,1.446057806192696e-08,6.970637145604523e-13,1.0445217374125098e-12,6.184993444161134e-13,4.2394089325872575e-11,4.676017907154358e-14,1.9429401122964745e-06,0.0013796579965293155,1.7030686622675122e-13,0.0009832912536424355,2.51569188087029e-11,4.4967894824260673e-13,0.00046608650741946603,3.288235100604202e-11,4.3338640042928826e-14,0.003461356309412285,9.38215263463889e-15,0.0014507269541807351,4.9248581460256324e-15,3.330737631086192e-14,1.0117258634306201e-14,7.62394365970596e-13,3.8984464156805374e-13,0.0012046345073164052,4.459818409600845e-14,3.1009111388857455e-13,2.2776666242310876e-14,1.5850855907371622e-13,3.977763457017116e-10,1.3203143749164046e-14,0.0009253326083361108,2.315713479028376e-13,0.0011473738400427944,3.0328929684650675e-11,1.3543998025839964e-14,9.418370326738076e-14,2.1176031899183665e-11,3.195199682899101e-09,1.1418674634733133e-10,1.2082724009711777e-10,3.0216843582908564e-13,1.5792390287539837e-10,9.537438731976524e-15,1.2990287240984672e-15,1.3694342295251614e-11
5.3469797445069206e-05,0.11634348127868573,0.9,0.0,0.0,0.0,0.0,0.08546387858034313,0.0032453659185493404,2.1406493341783164e-06,7.807344959354852e-06,2.8181101306296925e-05,7.434084005105997e-07,2.1657234914568056e-05,3.0011195417060007e-06,5.871388361041097e-06,0.0017054969915759396,0.008328603014091825,4.196424568015459e-06,3.968833409905106e-05,9.638127466862533e-09,7.1422479757466e-08,2.22684426613636e-08,3.9230908984892884e-09,1.5754910705824855e-05,0.0016862833288903592,0.018845354949281523,0.002531019685877645,0.0015792217070433312,5.656599639499308e-10,0.0019163342892182886,8.29650953439382e-11,1.4407765764091159e-08,6.957819267686308e-13,1.0426081888085546e-12,6.17348824088938e-13,4.23545508626544e-11,4.6592829348721594e-14,1.9374585368537554e-06,0.0013841610600893153,1.7017286064681638e-13,0.0009843656871801059,2.515918781497154e-11,4.4930827261670045e-13,0.0004653240534168528,3.2795685353717374e-11,4.356175448093821e-14,0.0034848115603049808,9.430719372512235e-15,0.0014589477612362367,4.950270300442837e-15,3.355617681681936e-14,1.0175817736920807e-14,7.683136272024958e-13,3.918144467549602e-13,0.0012114801579647273,4.494571368790162e-14,3.1250234738823727e-13,2.2892397637704258e-14,1.5931134304496843e-13,4.0086469787598046e-10,1.3243369610556345e-14,0.0009322730731828994,2.329797088571591e-13,0.0011562462464907032,3.048506803987565e-11,1.3626753621178424e-14,9.47576196400891e-14,2.1285049786754806e-11,3.2116491254341746e-09,1.1476370864456507e-10,1.2156208216837803e-10,3.031775592299716e-13,1.5845130646474685e-10,9.582831007099064e-15,1.3057163391387417e-15,1.376484303840678e-11
5.376625467619246e-05,0.11636250694786283,0.9,0.0,0.0,0.0,0.0,0.08539228332854872,0.0032542727239563995,2.1389940905173403e-06,7.797608567541331e-06,2.8157480923668532e-05,7.428070452641482e-07,2.1638669121206575e-05,2.9987045201199814e-06,5.870233987545804e-06,0.001713695598764987,0.008368797411598254,4.1939135949662534e-06,3.9655340402392355e-05,9.630674899234325e-09,7.136725277402856e-08,2.225042935246281e-08,3.92014607514066e-09,1.571331801444285e-05,0.0016949326023949032,0.018938612885129887,0.002543971901210803,0.0015793231330179201,5.652460503304535e-10,0.0019261950551180474,8.310950684033102e-11,1.4355342680461102e-08,6.945027897304251e-13,1.0406985692536496e-12,6.16202105157415e-13,4.231486758169601e-11,4.642670506228442e-14,1.9320179155253567e-06,0.0013886525163434036,1.7003897875860835e-13,0.000985426318225369,2.5161082459733486e-11,4.4893794294959015e-13,0.0004645676942587387,3.270959961155148e-11,4.3784676917406125e-14,0.00350827109232046,9.479246373803746e-15,0.0014671601404621572,4.975661174176279e-15,3.3805131353857723e-14,1.0234270423889067e-14,7.742381801426273e-13,3.9378041240387655e-13,0.0012183128798133546,4.529356811018115e-14,3.1491578618968873e-13,2.300790901822819e-14,1.6011258281260836e-13,4.039558109797838e-10,1.3283480480961878e-14,0.0009392124668783546,2.3438594256326255e-13,0.0011651214178598278,3.0641072029842313e-11,1.3709388146223646e-14,9.533068316479465e-14,2.1393973858701176e-11,3.2280844123589813e-09,1.1533954632869204e-10,1.2229581430278743e-10,3.041839733130785e-13,1.58977294068522e-10,9.628122335072942e-15,1.3123981991349033e-15,1.3835283111968294e-11
5.4062711907315716e-05,0.11638151277243909,0.9,0.0,0.0,0.0,0.0,0.08532075764913301,0.0032631327063656155,2.137340047042916e-06,7.787916748491752e-06,2.8133883458495924e-05,7.422062151002968e-07,2.162017008771877e-05,2.996291568369623e-06,5.869085581128844e-06,0.0017218822866187317,0.008408948631622557,4.191404580403859e-06,3.9622377895553135e-05,9.623227735149534e-09,7.131206583474718e-08,2.2232431772183156e-08,3.91720311923475e-09,1.5672042369537588e-05,0.0017035746338140843,0.01903179410799856,0.0025569129726508476,0.0015794174701224172,5.648323644412482e-10,0.0019360477537664397,8.325237724109565e-11,1.430330399509385e-08,6.932262958450277e-13,1.0387928676536825e-12,6.150591531391949e-13,4.2275044657519565e-11,4.626179108311822e-14,1.926617706105764e-06,0.0013931324300146244,1.6990522030753795e-13,0.000986473363411916,2.5162609346431464e-11,4.485679586857089e-13,0.0004638173937273521,3.262408961828046e-11,4.400740755488372e-14,0.0035317347289827907,9.527733674592566e-15,0.0014753641135857292,5.001030788042425e-15,3.4054235402633046e-14,1.0292616947008466e-14,7.80167908163882e-13,3.9574255922890493e-13,0.0012251327102577752,4.564174051303395e-14,3.173313828127734e-13,2.3123201565610888e-14,1.6091228669881426e-13,4.0704962416337116e-10,1.332347842822304e-14,0.0009461507267668171,2.3579005011705436e-13,0.0011739992570699949,3.0796941796300084e-11,1.3791901644950216e-14,9.590289422647372e-14,2.1502804213994106e-11,3.2445055586070627e-09,1.1591426546694047e-10,1.2302843707215363e-10,3.051877247737072e-13,1.5950189009134812e-10,9.673313356466958e-15,1.3190743101582691e-15,1.3905662579939898e-11
5.435916913843897e-05,0.11640049881954148,0.9,0.0,0.0,0.0,0.0,0.08524930139568458,0.0032719461921815658,2.1356872028347998e-06,7.77826896062887e-06,2.811030886320217e-05,7.416059091544278e-07,2.1601736998100625e-05,2.9938806831723388e-06,5.867943081555948e-06,0.0017300570745499668,0.008449056794567136,4.188897520037842e-06,3.958944651862759e-05,9.615785970466533e-09,7.125691890879624e-08,2.2214449894599827e-08,3.914262033344904e-09,1.5631079631567772e-05,0.001712209430221553,0.01912489873531649,0.002569842911932986,0.0015795048891583626,5.644189069492342e-10,0.001945892392481134,8.33937190592447e-11,1.4251644840119563e-08,6.919524375653299e-13,1.0368910729993436e-12,6.139199349645888e-13,4.223508709214346e-11,4.6098072086303485e-14,1.9212573747529254e-06,0.0013976008647730805,1.6977158504095218e-13,0.0009875070349187384,2.5163774942298325e-11,4.4819831927296246e-13,0.00046307311433458714,3.253915113868353e-11,4.422994659534512e-14,0.0035552022965716565,9.57618131088747e-15,0.0014835597026694757,5.02637916280597e-15,3.430348448532861e-14,1.0350857554263978e-14,7.861026956673602e-13,3.977009074051857e-13,0.0012319396871540882,4.599022410633223e-14,3.1974909019288497e-13,2.3238276430364564e-14,1.6171046280728956e-13,4.1014607711344545e-10,1.3363365453550377e-14,0.0009530877919663685,2.371920325950257e-13,0.0011828796692962046,3.095267748059458e-11,1.3874294160315224e-14,9.647425320226447e-14,2.1611540951323056e-11,3.2609125790694317e-09,1.164878719686772e-10,1.2375995103816655e-10,3.0618885883704364e-13,1.6002511816951557e-10,9.718404696200062e-15,1.3257446782628619e-15,1.3975981506143013e-11
5.465562636956223e-05,0.11641946515584768,0.9,0.0,0.0,0.0,0.0,0.08517791442276929,0.0032807135046979212,2.134035558580464e-06,7.76866465950735e-06,2.8086757090584908e-05,7.410061267658321e-07,2.158336904927378e-05,2.9914718618141502e-06,5.866806429253712e-06,0.0017382199819052395,0.00848912201990058,4.1863924096246895e-06,3.955654621210102e-05,9.608349608282273e-09,7.12018120191244e-08,2.2196483699927826e-08,3.911322820945442e-09,1.559042554975672e-05,0.0017208369986789706,0.019217926883966365,0.0025827617307678337,0.0015795855572222147,5.640056785939699e-10,0.0019557289785697802,8.353354466212694e-11,1.420036022904791e-08,6.906812073952381e-13,1.0349931743526246e-12,6.127844181492825e-13,4.2194999749074635e-11,4.5935532380892464e-14,1.9159363892576805e-06,0.001402057883615618,1.6963807271462555e-13,0.000988527542041815,2.5164585600281937e-11,4.4782902416127603e-13,0.00046233481782081135,3.2454779891414355e-11,4.4452294240341217e-14,0.0035786736232804976,9.62458931864784e-15,0.0014917469299921405,5.051706319196397e-15,3.4552874219314346e-14,1.0408992540967317e-14,7.920424292377733e-13,3.996554779790926e-13,0.0012387338486645953,4.633901222708078e-14,3.221688621504025e-13,2.335313481426285e-14,1.625071195968167e-13,4.132451106559682e-10,1.3403143519697453e-14,0.0009600236027484947,2.385918922264889e-13,0.0011917625611693287,3.110827922377528e-11,1.3956565802887043e-14,9.70447609383385e-14,2.1720184169170704e-11,3.2773054886058984e-09,1.1706037199844019e-10,1.244903573639872e-10,3.0718741989841623e-13,1.6054700150559414e-10,9.763396998078387e-15,1.3324093094900194e-15,1.4046239954265333e-11
5.524854083180874e-05,0.1164573389501435,0.9,0.0,0.0,0.0,0.0,0.08503534774628482,0.0032981108737258013,2.130735868717083e-06,7.749584387055026e-06,2.8039721827766247e-05,7.398081294103474e-07,2.1546825405407407e-05,2.9866603996621644e-06,5.864550428857988e-06,0.0017545102316594585,0.008569124126548854,4.181388022133486e-06,3.949083857666205e-05,9.59349308593986e-09,7.109171830807153e-08,2.2160598261958812e-08,3.905450020766063e-09,1.5510026895260164e-05,0.001738070479876098,0.0194037542074522,0.0026085660537185926,0.0015797272736831215,5.631799110518676e-10,0.0019753780220057924,8.380869595014023e-11,1.4098895563298493e-08,6.881466016248857e-13,1.0312090216655221e-12,6.105243595861482e-13,4.2114454358477003e-11,4.561393081270754e-14,1.9054103752290816e-06,0.0014109379188499453,1.6937141587473246e-13,0.0009905298723345594,2.516516684760551e-11,4.4709146466030475e-13,0.00046087601351127265,3.228772164027223e-11,4.4896416146362966e-14,0.0036256268845102947,9.721286591941805e-15,0.0015080963903377376,5.1022970594407046e-15,3.5052057787762434e-14,1.0524946449247045e-14,8.039362745440149e-13,4.0355335703123715e-13,0.0012522838808627168,4.703747502650246e-14,3.2701441248811585e-13,2.3582206160265757e-14,1.6409590358035592e-13,4.194506794967812e-10,1.3482380127537735e-14,0.0009738912331201312,2.4138524339326975e-13,0.0012095354242924099,3.141908144834888e-11,1.4120746416813816e-14,9.81832226319753e-14,2.1937190438506486e-11,3.310049034061776e-09,1.1820207335372672e-10,1.259478473265304e-10,3.091769894194183e-13,1.6158682092023927e-10,9.853086722893119e-15,1.3457213853641217e-15,1.4186575669824434e-11
5.5782163847830596e-05,0.11649135859577464,0.9,0.0,0.0,0.0,0.0,0.08490727324609208,0.0033136137493459477,2.1277702494344273e-06,7.732555585782194e-06,2.799746768054385e-05,7.38731714429262e-07,2.151415102692542e-05,2.982337114130291e-06,5.8625394368942945e-06,0.0017691310171222133,0.008640980347464553,4.176890700994955e-06,3.943180738109973e-05,9.58014068227104e-09,7.099277081726337e-08,2.212835476589637e-08,3.900170920949597e-09,1.543868317485049e-05,0.0017535559638646994,0.01957073839835361,0.0026317520292672026,0.001579833302023658,5.624375084927691e-10,0.001993034694145944,8.405126792417573e-11,1.4008811229662041e-08,6.858743702709483e-13,1.0278165001872413e-12,6.085026459272759e-13,4.204156556927183e-11,4.5328374447624e-14,1.8960663821134054e-06,0.0014188915201971764,1.6913184273002412e-13,0.0009922889634662116,2.516453742206443e-11,4.464288331562398e-13,0.00045958314728194517,3.213926521726353e-11,4.529547329992172e-14,0.0036678960047418687,9.808178967679324e-15,0.0015227825364218979,5.147756365778495e-15,3.550176024676751e-14,1.0628946323439031e-14,8.146565195473214e-13,4.070487192334119e-13,0.0012644354718616777,4.766706656025729e-14,3.3138200797608667e-13,2.3787640860033594e-14,1.6552068956117877e-13,4.250439268170885e-10,1.3553338728737437e-14,0.0009863672438058205,2.4389201421759e-13,0.0012255385861262116,3.169834677893572e-11,1.4268096260374697e-14,9.920493237983989e-14,2.2132177226724967e-11,3.339470113843801e-09,1.1922587622435403e-10,1.2725580794262855e-10,3.1095921660036057e-13,1.6251827589229975e-10,9.933474674343409e-15,1.3576826937970989e-15,1.431267161412638e-11
5.6315786863852456e-05,0.11652531537220916,0.9,0.0,0.0,0.0,0.0,0.08477942101292062,0.0033289718663295585,2.124808514767653e-06,7.715659654328255e-06,2.7955286764291796e-05,7.376569836462879e-07,2.1481675693608866e-05,2.9780204722224015e-06,5.860546484481431e-06,0.0017837136064916047,0.008712699251322292,4.172399634526135e-06,3.9372875953989426e-05,9.566805768156058e-09,7.089395293612036e-08,2.2096161719194083e-08,3.894897913004551e-09,1.536827795200758e-05,0.001769018138385854,0.019737476582891374,0.002654902155279334,0.0015799198350445291,5.616958555889903e-10,0.002010665388822885,8.428911350340446e-11,1.3919868841387831e-08,6.836105394323962e-13,1.0244364346033526e-12,6.064924368844455e-13,4.196832563909832e-11,4.504641375664377e-14,1.8868420581172586e-06,0.0014268090715369847,1.6889266416601831e-13,0.0009940084791683125,2.5162851541260662e-11,4.4576730874715577e-13,0.00045830902961353136,3.1992578032849926e-11,4.56939134424138e-14,0.0037101747439799108,9.89494350323978e-15,0.00153744194837308,5.193147244823646e-15,3.5951851138257254e-14,1.0732608082906504e-14,8.253910504269456e-13,4.105321341039971e-13,0.0012765461506552575,4.8297542558964504e-14,3.357555843912187e-13,2.399239080615718e-14,1.6694067021954222e-13,4.3064462774170146e-10,1.3623971961923682e-14,0.000998838330408315,2.4639193325491625e-13,0.0012415484172663585,3.197718031692284e-11,1.441505570881194e-14,1.0022389385441881e-13,2.2326862531562146e-11,3.36884570353547e-09,1.2024617968290162e-10,1.285601934936097e-10,3.12733733992946e-13,1.634457014555727e-10,1.0013550796094543e-14,1.3696255079742657e-15,1.4438572592245124e-11
