Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015)
1.584157539162818e-05,0.11370970879839631,0.9,0.0,0.0,0.0,0.0,0.09519946165622402,0.0015220283632221302,2.3609777270060712e-06,1.0028935418692244e-05,3.139291761387486e-05,8.245062416161596e-07,2.5537709869626358e-05,3.3263466791440556e-06,6.0974678293856166e-06,0.0005599789377134235,0.0028028849586899172,4.535342416997955e-06,4.4165552228652036e-05,1.0630131787710775e-08,7.87737072600212e-08,2.4697689855005976e-08,4.312039914519605e-09,2.840369378212637e-05,0.000526949817996153,0.006305739763100889,0.0007920049724727834,0.001265310297239865,6.199214375482129e-10,0.0005964794383471994,4.434563648370596e-11,2.960504084328437e-08,8.833712573010942e-13,1.3223253637771685e-12,8.296711108511209e-13,3.867678975678465e-11,9.457807481336529e-14,3.564415895255926e-06,0.0006696910750122527,1.88358667322404e-13,0.0005850092482758677,1.7041165084314747e-11,4.993874399251554e-13,0.0005109160810143005,4.103998392938376e-11,1.3631326428801135e-14,0.0006743065965131746,2.935428135459628e-15,0.0003572054289635701,1.546923242303068e-15,5.418875428747646e-15,2.08234748758391e-15,1.153651001024186e-13,1.0051046489472894e-13,0.00025757702800079693,6.712991075323361e-15,4.6859276436703874e-14,5.841359464889201e-15,4.081162204873162e-14,6.019128217352647e-11,5.0069146492980194e-15,0.00011199077639718312,4.433035659576683e-14,0.00014793340226035794,9.539366711448889e-12
1.610148215556406e-05,0.11373035823162424,0.9,0.0,0.0,0.0,0.0,0.09512672753508472,0.001540632325401211,2.3593739815447914e-06,9.993180947930143e-06,3.13689089975502e-05,8.239063105782281e-07,2.5478428857473902e-05,3.3239449326748735e-06,6.095023370103575e-06,0.0005686746971339845,0.0028449381500771343,4.5327818995268135e-06,4.413215547371915e-05,1.062291111910993e-08,7.872019850115048e-08,2.4679719203447096e-08,4.309236330411208e-09,2.816150353487347e-05,0.0005353970598735489,0.006398669282164688,0.0008046989125352294,0.0012741764639599338,6.19534141458044e-10,0.0006060815560883727,4.484524050135345e-11,2.93248380940394e-08,8.818611346940257e-13,1.3200762186577326e-12,8.269625978501146e-13,3.8910979245831e-11,9.369427971607263e-14,3.533479031459169e-06,0.000676452093248447,1.8822190084082429e-13,0.0005914646565324456,1.7212920166035777e-11,4.990165381094141e-13,0.00051390730491018,4.124122960950549e-11,1.3849803548689194e-14,0.000690558938565868,2.982682124973865e-15,0.00036485350979250145,1.5717209939203112e-15,5.566396317976451e-15,2.1365249361285047e-15,1.1862530862420057e-13,1.0281831082013114e-13,0.0002639930442295186,6.903177826119274e-15,4.8183650711211296e-14,5.97589832863847e-15,4.174882489227581e-14,6.189228344475529e-11,5.110861396520461e-15,0.00011606926854818562,4.55296107664152e-14,0.00015257548188271988,9.692259884342827e-12
1.6361388919499942e-05,0.1137509428388378,0.9,0.0,0.0,0.0,0.0,0.0950541021137605,0.0015590802057960918,2.3577717872650836e-06,9.958308152318009e-06,3.1344937150684044e-05,8.233071584377744e-07,2.5420573382533338e-05,3.3215462162288364e-06,6.092599716858595e-06,0.0005773581815165364,0.0028869061839314316,4.530227229205834e-06,4.4098808804580646e-05,1.061569743413132e-08,7.866674149739477e-08,2.466177188351715e-08,4.3064349017458634e-09,2.7925997548990414e-05,0.0005438378422953287,0.00649144571317797,0.0008173827721028883,0.0012828023537432983,6.191470601483268e-10,0.0006156765717192397,4.5339373874970587e-11,2.9052126972741198e-08,8.803551334497227e-13,1.3178331722789874e-12,8.243056476760914e-13,3.9137406134818454e-11,9.283413662867177e-14,3.503395540697725e-06,0.0006831584479276006,1.880853890339662e-13,0.0005978264529321181,1.7381633704787487e-11,4.986461501259031e-13,0.0005167472414086342,4.1429976819923264e-11,1.406810717512836e-14,0.0007069127337609245,3.0299011682399925e-15,0.0003725153959119227,1.5964997843011464e-15,5.7151129719347336e-15,2.1909655029127823e-15,1.2191587948418964e-13,1.0512695893944253e-13,0.0002704415444561585,7.095148254249601e-15,4.952038334813308e-14,6.1104941281747554e-15,4.2686374426565656e-14,6.360912615482771e-11,5.213972341338744e-15,0.00012020310927133005,4.673623624861611e-14,0.00015728834516751632,9.84503164191357e-12
1.6621295683435824e-05,0.11377146398749617,0.9,0.0,0.0,0.0,0.0,0.09498158378046212,0.0015773739608263004,2.3561711286060134e-06,9.9242783828588e-06,3.132100149462627e-05,8.227087745568944e-07,2.536408034248378e-05,3.3191504896732343e-06,6.090196521996142e-06,0.000586029442543386,0.002928790637629383,4.527678277928066e-06,4.4065511437427286e-05,1.0608490662722736e-08,7.861333572957129e-08,2.4643847576558714e-08,4.303635612890409e-09,2.769688534737695e-05,0.000552272174993993,0.006584073131564705,0.0008300565678914542,0.0012911940368644011,6.187601935762886e-10,0.0006252644949576702,4.582810817257006e-11,2.8786583395958072e-08,8.788532023693282e-13,1.3155961491319549e-12,8.21698047432345e-13,3.935627660990366e-11,9.199662005281418e-14,3.4741281222537512e-06,0.0006898116881099561,1.8794912696995713e-13,0.000604095895341806,1.7547350540563088e-11,4.98276265660224e-13,0.0005194400247146603,4.160659118684919e-11,1.428623759566696e-14,0.0007233658000953129,3.0770853128726083e-15,0.00038019039977366044,1.6212596419644813e-15,5.865004428429209e-15,2.245657974676524e-15,1.252363367282634e-13,1.0743597608699784e-13,0.000276921188604171,7.288874677734778e-15,5.086928163421282e-14,6.245121522858376e-15,4.362409496319335e-14,6.534156197640069e-11,5.316224124484802e-15,0.00012439111388792983,4.794997231058657e-14,0.00016207090428749384,9.997682185494699e-12
1.6881202447371706e-05,0.11379192300600662,0.9,0.0,0.0,0.0,0.0,0.09490917099065303,0.001595515538973125,2.354571990063854e-06,9.891055194113649e-06,3.129710147547644e-05,8.22111148666653e-07,2.530889023151546e-05,3.3167577141939526e-06,6.087813447488279e-06,0.0005946885300848175,0.002970593021757098,4.525134921142364e-06,4.403226261898672e-05,1.0601290735088252e-08,7.855998068043426e-08,2.462594597497668e-08,4.300838446745587e-09,2.747389279975148e-05,0.0005607000675577884,0.006676555402255383,0.000842720316359824,0.0012993574619818695,6.183735413204825e-10,0.0006348453353850035,4.631151444647302e-11,2.852790157242428e-08,8.773552920905341e-13,1.3133650761527712e-12,8.191377103109513e-13,3.9567792377507167e-11,9.118076246845598e-14,3.445641586784128e-06,0.0006964132964469116,1.8781310990558983e-13,0.0006102742354593721,1.7710115160207816e-11,4.979068748888144e-13,0.0005219897601944739,4.1771434649107434e-11,1.4504195093441922e-14,0.0007399159863040256,3.124234605826143e-15,0.00038787785453945126,1.646000595008686e-15,6.016050236281195e-15,2.3005914472810535e-15,1.2858621456238335e-13,1.0974495145954754e-13,0.0002834306610570671,7.484330004071969e-15,5.2230156966764046e-14,6.379756474241587e-15,4.4561819874636953e-14,6.708934788311621e-11,5.417595723507207e-15,0.000128632107292379,4.9170564555441576e-14,0.00016692205699175982,1.0150211713326677e-11
1.7141109211307587e-05,0.1138123211850662,0.9,0.0,0.0,0.0,0.0,0.0948368622632953,0.001613506879420205,2.3529743562268595e-06,9.858604189897489e-06,3.127323656266477e-05,8.2151427085277e-07,2.5254946891179424e-05,3.3143678522253483e-06,6.0854501646012745e-06,0.0006033354923203344,0.0030123147838455647,4.52259703775474e-06,4.3999061625312895e-05,1.0594097581846451e-08,7.850667583573009e-08,2.4608066781778057e-08,4.298043387445677e-09,2.7256760997862827e-05,0.0005691215294368084,0.006768896192141682,0.0008553740337216245,0.001307298456996774,6.179871030724117e-10,0.0006444191024511781,4.6789663200548214e-11,2.8275792641496086e-08,8.758613550007085e-13,1.311139883065379e-12,8.166226657838311e-13,3.9772150721787685e-11,9.038564999625465e-14,3.417902710185329e-06,0.0007029646927975435,1.8767733327673547e-13,0.0006163627182553584,1.7869971684343353e-11,4.975379684587412e-13,0.0005244005186937731,4.192486502704156e-11,1.4721979947376322e-14,0.0007565611727105645,3.1713490934193676e-15,0.00039557711338361005,1.6707226711292798e-15,6.168230436455037e-15,2.355755317263351e-15,1.3196505711657023e-13,1.1205349548173503e-13,0.0002899686712234915,7.681487716598353e-15,5.3602824758311304e-14,6.514376180113791e-15,4.549939113462231e-14,6.885224602646871e-11,5.5180683477352494e-15,0.0001329249249749269,5.0397764813361105e-14,0.00017184068909242465,1.0302620420695784e-11
1.740101597524347e-05,0.1138326597789314,0.9,0.0,0.0,0.0,0.0,0.09476465617735214,0.00163134991075915,2.3513782118119276e-06,9.826892882050091e-06,3.124940624763559e-05,8.20918131544011e-07,2.520219727952537e-05,3.3119808673995657e-06,6.083106353578119e-06,0.0006119703758502602,0.0030539573118503745,4.520064510035007e-06,4.396590776053459e-05,1.0586911134194476e-08,7.845342068553687e-08,2.4590209710254958e-08,4.295250417955176e-09,2.7045245220259523e-05,0.0005775365699487522,0.00686109898168117,0.0008680177359560348,0.0013150227299290964,6.176008781979006e-10,0.0006539858054795965,4.726262435285972e-11,2.8029983622123106e-08,8.743713451482035e-13,1.308920501925401e-12,8.141510528713366e-13,3.9969544541494556e-11,8.96104190999797e-14,3.3908800994182512e-06,0.0007094672376006063,1.8754179268997484e-13,0.0006223625814437185,1.8026963853319064e-11,4.971695374670858e-13,0.0005266763313275159,4.2067235632658994e-11,1.493959243236557e-14,0.0007732992719829983,3.2184288213586787e-15,0.0004032875488368862,1.695425897635668e-15,6.321525559306702e-15,2.411139278322786e-15,1.3537241829298141e-13,1.143612394222521e-13,0.0002965339540262561,7.88032186569393e-15,5.49871043750669e-14,6.6489590522584015e-15,4.643665916290644e-14,7.063002365652069e-11,5.617625334421275e-15,0.00013726841395582035,5.163133103608728e-14,0.0001768256768079767,1.0454908500064622e-11
1.766092273917935e-05,0.11385294000659775,0.9,0.0,0.0,0.0,0.0,0.09469255136852593,0.001649046549763853,2.3497835416675003e-06,9.79589056131677e-06,3.1225610042624645e-05,8.203227214907653e-07,2.5150591258103138e-05,3.3095967245106914e-06,6.080781703334245e-06,0.0006205932257986457,0.0030955219373969617,4.517537223528063e-06,4.3932800355612215e-05,1.0579731323920204e-08,7.840021472437635e-08,2.4572374483351338e-08,4.292459519432383e-09,2.6839113983183255e-05,0.0005859451982843686,0.006953167075719664,0.0008806514388180032,0.0013225358698225702,6.172148656395699e-10,0.0006635454536717457,4.7730467205043926e-11,2.7790216374231073e-08,8.72885218149621e-13,1.3067068667831315e-12,8.117211127329005e-13,4.016016240027644e-11,8.8854253279394e-14,3.364544069281415e-06,0.0007159222350220063,1.8740648391422326e-13,0.0006282750549812149,1.81811350155358e-11,4.968015734416879e-13,0.0005288211847224637,4.2198894905063514e-11,1.5157032819452637e-14,0.0007901282297959519,3.265473834759967e-15,0.000411008552166707,1.7201103014669636e-15,6.475916609248961e-15,2.466733313294605e-15,1.3880786157778474e-13,1.166678346868488e-13,0.00030312527031669205,8.080807057927546e-15,5.638281906098537e-14,6.783484675469318e-15,4.737348253932394e-14,7.242245302375265e-11,5.71625206586698e-15,0.00014166143363506152,5.2871027198660215e-14,0.0001818758889682099,1.0607076141194874e-11
1.792082950311523e-05,0.11387316305293028,0.9,0.0,0.0,0.0,0.0,0.09462054652621381,0.0016665987002316878,2.3481903307975337e-06,9.765568178464461e-06,3.120184747952024e-05,8.197280317516928e-07,2.5100081397689343e-05,3.307215389466305e-06,6.078475911165799e-06,0.0006292040859081359,0.003137009938809457,4.5150150669692244e-06,4.3899738767128805e-05,1.05725580835124e-08,7.834705745185605e-08,2.455456083321702e-08,4.289670675084731e-09,2.6638148164674284e-05,0.0005943474235125903,0.007045103613590124,0.0008932751578478383,0.0013298433476838644,6.168290646229211e-10,0.0006730980561116015,4.8193260417191726e-11,2.75562464666524e-08,8.714029311225093e-13,1.3044989142229416e-12,8.093311801972732e-13,4.0344188590255794e-11,8.811637944588497e-14,3.338866528882388e-06,0.0007223309358956533,1.8727140287271473e-13,0.000634101360595292,1.8332528117375654e-11,4.964340683212008e-13,0.0005308390166933907,4.2320186093171065e-11,1.5374301375992306e-14,0.0008070460254041221,3.312484178169724e-15,0.0004187395327908513,1.7447759092068724e-15,6.6313850424687504e-15,2.5225276848111014e-15,1.4227095977625266e-13,1.18972951548723e-13,0.00030974140721767347,8.282918440738707e-15,5.778979583071806e-14,6.917933733703206e-15,4.830972748927032e-14,7.422931124087065e-11,5.813935868234998e-15,0.00014610285656195933,5.4116623187722525e-14,0.00018699018908534428,1.075912353126296e-11
1.8180736267051113e-05,0.11389333006971482,0.9,0.0,0.0,0.0,0.0,0.09454864039066206,0.0016840082518953963,2.3465985643855787e-06,9.735898234647851e-06,3.117811810879912e-05,8.191340536856973e-07,2.5050622800678904e-05,3.3048368292320313e-06,6.076188682469491e-06,0.0006378029986276387,0.0031784225439411024,4.5124979322031025e-06,4.386672237610602e-05,1.056539134626817e-08,7.829394837360913e-08,2.453676850100188e-08,4.28688386738879e-09,2.6442140201580294e-05,0.0006027432545853887,0.007136911578546822,0.0009058889083802514,0.001336950517464206,6.164434741418917e-10,0.0006826436217698259,4.8651071975773644e-11,2.732784240161293e-08,8.699244426154546e-13,1.3022965829107168e-12,8.069796791547312e-13,4.052180316815089e-11,8.739606551354279e-14,3.3138208773725774e-06,0.0007286945404743014,1.8713654563630847e-13,0.0006398427113397883,1.8481185691349885e-11,4.960670144352206e-13,0.0005327337123336646,4.243144697795885e-11,1.5591398365806903e-14,0.0008240506721270893,3.359459895585277e-15,0.000426479917720438,1.769422747097816e-15,6.787912767284007e-15,2.5785129330681467e-15,1.4576129485928835e-13,1.2127627886989216e-13,0.00031638117839690767,8.486631693527167e-15,5.920786540737394e-14,7.05228799391811e-15,4.924526777098657e-14,7.605038020270451e-11,5.910665907221259e-15,0.0001505915691285581,5.536789469146208e-14,0.00019216743729628054,1.0911050854969175e-11
1.8440643030986995e-05,0.11391344217667704,0.9,0.0,0.0,0.0,0.0,0.09447683175030538,0.001701277079401324,2.345008227810172e-06,9.706854680395345e-06,3.115442149853651e-05,8.185407789360712e-07,2.500217293687271e-05,3.3024610118030434e-06,6.073919730473537e-06,0.0006463900051932509,0.0032197609328209935,4.509985714105584e-06,4.383375058685099e-05,1.0558231046360575e-08,7.824088700186675e-08,2.451899723640339e-08,4.284099076370018e-09,2.6250893344583422e-05,0.0006111327003423731,0.007228593806585417,0.0009184927055528778,0.0013438626170885904,6.160580926613431e-10,0.0006921821595077557,4.910396916821877e-11,2.7104784847436023e-08,8.684497125256648e-13,1.3000998130609577e-12,8.04665117293789e-13,4.0693182004873036e-11,8.669261795678125e-14,3.289381907644653e-06,0.0007350142010052823,1.87001908416592e-13,0.0006455003111781612,1.8627149846694737e-11,4.957004044866083e-13,0.0005345091005007705,4.253300960929927e-11,1.5808324049332505e-14,0.000841140217753104,3.4064010304736456e-15,0.00043422915103061006,1.7940508410543204e-15,6.9454821312260806e-15,2.634679868495043e-15,1.4927845778920047e-13,1.2357752358085647e-13,0.0003230434242748744,8.691923017592123e-15,6.063686215216285e-14,7.186530275954674e-15,5.0179984465297794e-14,7.788544649530732e-11,6.006433114430269e-15,0.00015512647219094312,5.662462310226632e-14,0.00019740649218070137,1.1062858294639924e-11
1.8960456558858754e-05,0.11395350598522253,0.9,0.0,0.0,0.0,0.0,0.09433350233547157,0.0017353999795833037,2.3418317867599165e-06,9.650549254044823e-06,3.110712491434484e-05,8.173563073109627e-07,2.4908140250108893e-05,3.2977174823014043e-06,6.069435547120668e-06,0.0006635284591717513,0.0033022195571304276,4.504975622133321e-06,4.3767938540872044e-05,1.0543929500099611e-08,7.813490546225442e-08,2.4483516949203855e-08,4.27853547548136e-09,2.588194602848427e-05,0.0006278924707307914,0.007411591707272579,0.0009436704994304685,0.001357121984113374,6.152879521874998e-10,0.0007112381861437295,4.999528600180819e-11,2.667388738669772e-08,8.65511373624364e-13,1.29572272977743e-12,8.001412200686341e-13,4.101791541500224e-11,8.53337233720509e-14,3.2422296396415225e-06,0.0007475260728416353,1.8673327953837412e-13,0.0006565690262882898,1.891116417878253e-11,4.9496848897151e-13,0.0005377169710926407,4.270833844637596e-11,1.6241662523126814e-14,0.0008755663709065603,3.500179723992526e-15,0.00044975202147826625,1.843250899255916e-15,7.263677232234533e-15,2.747523339800537e-15,1.563916743902912e-13,1.2817267588580984e-13,0.00033643083623964413,9.107147201327914e-15,6.352699213247743e-14,7.45461502155884e-15,5.2046505048507374e-14,8.159674003555183e-11,6.195051023552094e-15,0.000164330528633859,5.915360406175376e-14,0.0002080654582937118,1.1366114239872737e-11
1.9428288733943338e-05,0.1139893862307816,0.9,0.0,0.0,0.0,0.0,0.09420482804324204,0.0017656477784608504,2.3389777374737544e-06,9.601781825730453e-06,3.106466602515434e-05,8.162926097534985e-07,2.4826577371084857e-05,3.2934573848193827e-06,6.065459562898028e-06,0.0006789127400802823,0.003376189442504644,4.5004823592131664e-06,4.3708854700452315e-05,1.0531079483148279e-08,7.803968048211012e-08,2.4451654392357813e-08,4.2735349520682135e-09,2.55644008242427e-05,0.0006429545128274664,0.00757588551375689,0.0009662966215300269,0.0013684384852374852,6.145955273673191e-10,0.0007283646614182806,5.078132402984885e-11,2.630238477369659e-08,8.628793457692329e-13,1.2918018164413616e-12,7.961825803911091e-13,4.129053001959886e-11,8.416214168787317e-14,3.201640100838337e-06,0.0007586471274165977,1.8649223065900558e-13,0.0006662563206172376,1.9157979084171196e-11,4.943112170778263e-13,0.0005402331796228823,4.283617306752937e-11,1.6631083830103505e-14,0.0009068213939242804,3.584462701750073e-15,0.00046374762133842166,1.887467101074631e-15,7.553446554827582e-15,2.8496169156413294e-15,1.6288139278083072e-13,1.3229858643138013e-13,0.0003485452891414331,9.486017420237013e-15,6.616388942652666e-14,7.6953555628916e-15,5.372250010741818e-14,8.498272578450263e-11,6.361456129950267e-15,0.00017276143858757867,6.144626933076005e-14,0.0002178584815455115,1.1638636370985623e-11
1.989612090902792e-05,0.11402510461522086,0.9,0.0,0.0,0.0,0.0,0.09407645274833973,0.0017954680024196955,2.336128103309461e-06,9.554695895293591e-06,3.102230727509514e-05,8.152310727589984e-07,2.4747714645031515e-05,3.2892057193333e-06,6.061538666822408e-06,0.0006942590382712976,0.0034499352791849394,4.4960035222356e-06,4.3649907058595635e-05,1.0518249343752142e-08,7.794460281249023e-08,2.4419856554444828e-08,4.268540679885748e-09,2.525964868588485e-05,0.0006579959992752371,0.007739810126565644,0.0009888907219609802,0.001379199236272883,6.139037574977588e-10,0.0007454684994307959,5.1552451912780615e-11,2.594526923453305e-08,8.602589272985407e-13,1.2878980790800454e-12,7.923236674091054e-13,4.154549083051952e-11,8.30359271168084e-14,3.162679166790189e-06,0.0007696417688803165,1.862518415038178e-13,0.0006756905320930496,1.9396702037089762e-11,4.936552852582767e-13,0.0005424195131400908,4.293746729029429e-11,1.7019954014030918e-14,0.0009383227303102491,3.668634285731252e-15,0.00047776397304752084,1.9316229618494417e-15,7.84633479004468e-15,2.9521678623689623e-15,1.6945205906629788e-13,1.364139267277615e-13,0.00036071575816258155,9.869652940351617e-15,6.883377133253707e-14,7.935508962560912e-15,5.5394275283468304e-14,8.841094580064091e-11,6.5246716780333896e-15,0.00018132562473150788,6.37534642524924e-14,0.00022783410349777957,1.1910772814558183e-11
