Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313)
1.2807260947074179e-06,0.11236427640248303,0.9,0.0,0.0,0.0,0.0,0.09959591741244757,0.00017221475604140547,2.4500347703277073e-06,1.640325545780625e-05,2.888537034813591e-05,8.597667656662251e-07,3.347300868770954e-05,3.4665048407729556e-06,6.286819063660145e-06,4.768997140830716e-05,0.00017940109611617577,4.695153921004705e-06,3.517323151236947e-05,1.1031097118473455e-08,8.174506640740769e-08,2.5753900486650456e-08,4.4636025214235305e-09,9.11834079131403e-05,4.2930609000127444e-05,0.0004306504712379641,6.392066836570588e-05,0.00011264165267911455,6.400862235111054e-10,4.677104508915425e-05,5.312205121198474e-12,1.006080936679347e-07,8.605296371499758e-13,1.1149188698297068e-12,1.1513174758405051e-12,3.64526174334928e-12,3.1923109541308027e-13,1.0577335739375722e-05,6.053959568508031e-05,1.7306422602252482e-13,4.164840682287112e-05,1.2844324600289001e-12,3.9746221092409186e-13,3.1321829334140953e-05,2.6636738436509125e-12
1.2918429535216496e-06,0.11236557954498752,0.9,0.0,0.0,0.0,0.0,0.09959203192603067,0.00017380195067495,2.450029297421583e-06,1.647206927896179e-05,2.8956519407882697e-05,8.597449642082539e-07,3.361743351199816e-05,3.4664255606352365e-06,6.286672199641552e-06,4.811302175502205e-05,0.0001817003031626294,4.6950535068121325e-06,3.531112131230356e-05,1.1031072249493281e-08,8.174488376999074e-08,2.5753247437344503e-08,4.463639581469512e-09,9.160093842475203e-05,4.330882958268254e-05,0.00043603525813864255,6.449046978014033e-05,0.00011424435352812623,6.400981912937856e-10,4.719991499316774e-05,5.360893037491929e-12,1.0106389262176581e-07,8.626056381809449e-13,1.1192330411871655e-12,1.1562265139162328e-12,3.696940562497567e-12,3.206766629712123e-13,1.0636428887078399e-05,6.145224407419749e-05,1.734905395327168e-13,4.220770109072651e-05,1.3016151570804387e-12,3.9902041330784404e-13,3.177230052431803e-05,2.701846109312704e-12
1.3029598123358814e-06,0.11236688527957017,0.9,0.0,0.0,0.0,0.0,0.09958814247940692,0.00017538909449501408,2.4500239222636153e-06,1.654010379357451e-05,2.90263456052385e-05,8.597231522648508e-07,3.376035096720302e-05,3.4663462794304672e-06,6.286520448606081e-06,4.8536211321782655e-05,0.00018400662623738835,4.694949703449202e-06,3.544724166733003e-05,1.1031048203020702e-08,8.174470440724547e-08,2.5752594074552414e-08,4.463676871323802e-09,9.201360211383484e-05,4.36870345020931e-05,0.0004414363884503416,6.506024168644869e-05,0.00011585391761366852,6.4011019843125e-10,4.7628771888510336e-05,5.409574094710337e-12,1.0151426699131984e-07,8.646419022945068e-13,1.1234906249756035e-12,1.1610831254462459e-12,3.748835986364005e-12,3.2210497489708574e-13,1.0694830974531128e-05,6.236902562910703e-05,1.7390892787035166e-13,4.276876713106931e-05,1.3188506653456517e-12,4.0055862118068257e-13,3.2224524485639125e-05,2.740163374515189e-12
1.314076671150113e-06,0.11236819357529297,0.9,0.0,0.0,0.0,0.0,0.09958424912129396,0.00017697618683542178,2.4500186403977113e-06,1.6607365917053384e-05,2.9094873109894188e-05,8.597013294619081e-07,3.390177187916167e-05,3.4662669946886696e-06,6.286364171199062e-06,4.895953860846054e-05,0.00018631997001442436,4.694842753311945e-06,3.558161502711785e-05,1.1031024236824533e-08,8.174452814787687e-08,2.5751940386167762e-08,4.463714385229467e-09,9.242144579731822e-05,4.406522374225915e-05,0.00044685367156331303,6.5629984052402e-05,0.00011747027313982642,6.401222734219028e-10,4.805761576826739e-05,5.458248272737092e-12,1.0195926926185018e-07,8.666392754215418e-13,1.1276923295795622e-12,1.165887711055463e-12,3.800945645804435e-12,3.2351629407934865e-13,1.0752548849554363e-05,6.328989182484502e-05,1.7431953575310352e-13,4.333158370912011e-05,1.3361383145480843e-12,4.0207708858356326e-13,3.2678478752256346e-05,2.77862369792742e-12
1.3251935299643449e-06,0.11236950440033544,0.9,0.0,0.0,0.0,0.0,0.09958035189992201,0.00017856322707770125,2.4500134460078813e-06,1.667386255788267e-05,2.9162125635035076e-05,8.596794954352107e-07,3.404170710002701e-05,3.466187703994016e-06,6.286203700021678e-06,4.938300210603947e-05,0.00018864024040549806,4.6947328799424365e-06,3.5714263546926054e-05,1.103100105745531e-08,8.174435482077305e-08,2.5751286362162633e-08,4.4637521053653175e-09,9.282451586883302e-05,4.4443397287333546e-05,0.00045228691862715496,6.619969684648177e-05,0.00011909334884506043,6.401343829098874e-10,4.848644662548916e-05,5.506915542943223e-12,1.023989514393279e-07,8.685983486226986e-13,1.1318388775792274e-12,1.1706406310392336e-12,3.8532672007277265e-12,3.249106876217942e-13,1.0809589302166763e-05,6.421479461926219e-05,1.747225053541276e-13,4.3896130001393495e-05,1.3534774573359126e-12,4.0357606551673646e-13,3.313414115278089e-05,2.817225170566924e-12
1.3363103887785766e-06,0.11237081772334065,0.9,0.0,0.0,0.0,0.0,0.09957645086305121,0.00018015021464609594,2.4500083348066373e-06,1.6739600613739885e-05,2.9228126458113873e-05,8.596576498262916e-07,3.4180167505586246e-05,3.466108404964716e-06,6.286039342595396e-06,4.980660029753982e-05,0.0001909673445104089,4.694620290023299e-06,3.584520909927753e-05,1.103097792393596e-08,8.174418426021409e-08,2.5750631990954812e-08,4.463790026096771e-09,9.322285831328492e-05,4.482155512169594e-05,0.0004577359424949328,6.676938003785063e-05,0.00012072307398940782,6.401465552039269e-10,4.891526445309043e-05,5.5555758882627895e-12,1.0283336507293316e-07,8.705199408640467e-13,1.135930958806663e-12,1.175342287624694e-12,3.905798317316975e-12,3.262884153799151e-13,1.0865959065710998e-05,6.514368643588198e-05,1.751179760453443e-13,4.446238557623071e-05,1.3708674485643872e-12,4.0505579949899567e-13,3.3591489798608645e-05,2.8559659011643307e-12
1.3474272475928084e-06,0.11237213351332201,0.9,0.0,0.0,0.0,0.0,0.09957254605797998,0.00018173714900385652,2.450003301238406e-06,1.680458696792567e-05,2.929289843292357e-05,8.596357922863983e-07,3.431716399292425e-05,3.4660290952704247e-06,6.285871383569913e-06,5.023033165873609e-05,0.00019330119059039793,4.694505174863306e-06,3.5974473280140764e-05,1.1030955448661735e-08,8.174401630087027e-08,2.5749977262795223e-08,4.463828131157306e-09,9.36165187139125e-05,4.519969722996347e-05,0.0004632005576992386,6.733903359633597e-05,0.0001223593783511372,6.401587613742639e-10,4.934406924395419e-05,5.604229283481155e-12,1.0326256125868165e-07,8.724046331419565e-13,1.139969276326139e-12,1.1799930452471186e-12,3.958536689450785e-12,3.2764955429866874e-13,1.0921664817040357e-05,6.607652015564091e-05,1.7550608483840907e-13,4.5030330382221676e-05,1.3883076643434526e-12,4.0651653425722293e-13,3.405050307773862e-05,2.89484402872298e-12
1.35854410640704e-06,0.11237345173961893,0.9,0.0,0.0,0.0,0.0,0.09956863753154868,0.00018332402965035637,2.449998341059091e-06,1.686882848613014e-05,2.9356463997019353e-05,8.59613922472826e-07,3.445270747821269e-05,3.465949772615417e-06,6.285700086443274e-06,5.06541946587431e-05,0.00019564168805376027,4.694387711554675e-06,3.610207741222131e-05,1.1030933012074309e-08,8.174385078219424e-08,2.574932216678396e-08,4.463866413924874e-09,9.400554225508627e-05,4.55778235969745e-05,0.00046868058044472117,6.790865749242171e-05,0.00012400219222817878,6.401710243596463e-10,4.97728609908411e-05,5.652875713219655e-12,1.0368659064638481e-07,8.742531990735038e-13,1.143954504290526e-12,1.1845933039850726e-12,4.0114800188366205e-12,3.289943451962885e-13,1.0976713176269926e-05,6.7013249113259e-05,1.7588696608892149e-13,4.559994474086084e-05,1.4057974838775542e-12,4.0795851103766045e-13,3.4511159651482134e-05,2.9338577101138716e-12
1.3696609652212718e-06,0.11237477237188621,0.9,0.0,0.0,0.0,0.0,0.09956472533014271,0.00018491085611852703,2.44999344895059e-06,1.6932332013468815e-05,2.941884517837691e-05,8.595920400519796e-07,3.458680889440762e-05,3.4658704347534915e-06,6.285525695091558e-06,5.107818776056533e-05,0.0001979887474432978,4.694268064002102e-06,3.622804254782493e-05,1.1030911151503964e-08,8.174368754444587e-08,2.5748666693491358e-08,4.463904859371582e-09,9.438997372476796e-05,4.595593420779904e-05,0.00047417582860270004,6.847825169724104e-05,0.00012565144644005618,6.401833187427393e-10,5.0201639686476365e-05,5.701515155155155e-12,1.0410550343922738e-07,8.760662074331653e-13,1.1478873270700083e-12,1.1891434315548955e-12,4.064626033473603e-12,3.303228723509246e-13,1.10311107065326e-05,6.795382709425045e-05,1.762607518507189e-13,4.617120933992192e-05,1.4233363058301303e-12,4.0938196746100854e-13,3.497343845160037e-05,2.973005131033249e-12
1.3807778240355036e-06,0.11237609538009008,0.9,0.0,0.0,0.0,0.0,0.09956080949969598,0.00018649762797242944,2.4499886207486993e-06,1.699510437173608e-05,2.9480063602488272e-05,8.59570144696353e-07,3.471947918880171e-05,3.465791079473476e-06,6.285348435216816e-06,5.1502309421642845e-05,0.00020034228042243283,4.6941463838967105e-06,3.635238947204591e-05,1.1030889328342595e-08,8.17435264322255e-08,2.5748010832606153e-08,4.463943460366949e-09,9.476985751727785e-05,4.633402904772532e-05,0.0004796861217035231,6.90478161825685e-05,0.00012730707232904884,6.401956639214348e-10,5.063040532347278e-05,5.750147595555878e-12,1.0451934939932053e-07,8.778443940542257e-13,1.1517684028643347e-12,1.1936438267150141e-12,4.117972470495698e-12,3.316353630053928e-13,1.1084863913860623e-05,6.88982083313648e-05,1.7662757162452163e-13,4.6744105226460424e-05,1.44092353262118e-12,4.107871386588209e-13,3.5437318677116745e-05,3.012284495263659e-12
1.3918946828497353e-06,0.11237742073450632,0.9,0.0,0.0,0.0,0.0,0.09955689008569503,0.00018808434480495974,2.44998385137024e-06,1.7057152356854867e-05,2.9540140499723948e-05,8.595482360870608e-07,3.485072932046317e-05,3.4657117046118714e-06,6.285168515714415e-06,5.192655809439134e-05,0.00020270219976046427,4.694022811635647e-06,3.6475138706165876e-05,1.1030868003483023e-08,8.174336729123879e-08,2.5747354575017226e-08,4.463982203054355e-09,9.514523763657281e-05,4.671210810226726e-05,0.0004852112809273679,6.96173509208111e-05,0.000128969001760798,6.402080379931405e-10,5.1059157894405734e-05,5.7987730146979555e-12,1.0492817784931674e-07,8.795883165588864e-13,1.155598397729169e-12,1.198094860162776e-12,4.171517092170467e-12,3.3293190899215923e-13,1.113797924716444e-05,6.984634750064905e-05,1.7698755267519907e-13,4.731861379959742e-05,1.4585585845962972e-12,4.121742562891007e-13,3.590277979091869e-05,3.051694034108624e-12
1.403011541663967e-06,0.1123787484057182,0.9,0.0,0.0,0.0,0.0,0.09955296713318301,0.00018967100623571537,2.449979136737989e-06,1.711848273651526e-05,2.9599096712636874e-05,8.595263139113654e-07,3.4980570257600764e-05,3.46563230804034e-06,6.2849861299443206e-06,5.235093222672919e-05,0.00020506841931783177,4.693897477177003e-06,3.659631051105709e-05,1.1030846708217065e-08,8.174320997113997e-08,2.5746697910960573e-08,4.464021079958958e-09,9.551615769940342e-05,4.70901713571531e-05,0.0004907511290946903,7.018685588499991e-05,0.00013063716712471103,6.402204573445696e-10,5.148789739174781e-05,5.8473914002855415e-12,1.0533203767760085e-07,8.812986757090216e-13,1.1593779541597252e-12,1.202496929296225e-12,4.2252576710525184e-12,3.3421272550234163e-13,1.1190463098265811e-05,7.079819971746549e-05,1.7734081982163475e-13,4.789471680337645e-05,1.476240886424218e-12,4.135435495254504e-13,3.636980151635485e-05,3.0912319970549146e-12
1.4141284004781988e-06,0.11238007836461435,0.9,0.0,0.0,0.0,0.0,0.09954904068676365,0.0001912576119090263,2.4499744719874834e-06,1.7179102247994403e-05,2.965695270308912e-05,8.595043778647317e-07,3.510901297488063e-05,3.4655528876764314e-06,6.284801456903981e-06,5.2775430262588296e-05,0.00020744085403171008,4.6937705008284855e-06,3.671592489051396e-05,1.1030825839348353e-08,8.174305432291353e-08,2.5746040831661345e-08,4.464060078210626e-09,9.588266093855473e-05,4.746821879833089e-05,0.0004963054906567621,7.075633104878135e-05,0.0001323115013342925,6.40232903002999e-10,5.191662380793323e-05,5.896002734837336e-12,1.0573097734055553e-07,8.829760167929091e-13,1.1631077205339581e-12,1.2068504070776022e-12,4.279192003814479e-12,3.3547791030970254e-13,1.1242321801969032e-05,7.17537205325887e-05,1.7768749571568917e-13,4.84723963198017e-05,1.493969879329579e-12,4.1489524421005284e-13,3.68383638339043e-05,3.130896659898799e-12
1.4252452592924306e-06,0.11238141058238574,0.9,0.0,0.0,0.0,0.0,0.09954511079060517,0.0001928441614921389,2.449969853133194e-06,1.7239017596148556e-05,2.971372855920986e-05,8.594824276487814e-07,3.5236068450710045e-05,3.465473441472794e-06,6.28461466231003e-06,5.320005064240927e-05,0.00020981941990190874,4.693641993974706e-06,3.683400159451783e-05,1.1030804989460828e-08,8.174290020116699e-08,2.5745383327869387e-08,4.464099190110505e-09,9.62447902058914e-05,4.7846250411958966e-05,0.0005018741916862619,7.132577638640905e-05,0.00013399193782738647,6.402453887550579e-10,5.234533713530213e-05,5.9446070073034405e-12,1.0612504486706305e-07,8.846210077899139e-13,1.1667883239301475e-12,1.2111556894174824e-12,4.333317898393199e-12,3.36727667750724e-13,1.1293561636166636e-05,7.271286592837331e-05,1.7802770066412656e-13,4.9051634762048786e-05,1.511745009300692e-12,4.1622956371343714e-13,3.730844697791217e-05,3.1706863166368995e-12
1.4363621181066623e-06,0.11238274503052273,0.9,0.0,0.0,0.0,0.0,0.09954117748844402,0.00019443065467353743,2.4499652755169635e-06,1.7298235451566517e-05,2.976944400221689e-05,8.594604629729544e-07,3.536174766450108e-05,3.4653939674262762e-06,6.284425899597573e-06,5.3624791803622025e-05,0.00021220403397699826,4.693512059748993e-06,3.695056012245456e-05,1.1030784499878814e-08,8.17427474620103e-08,2.5744725391154516e-08,4.464138403643954e-09,9.660258797549744e-05,4.8224266184410015e-05,0.0005074570598678146,7.189519187273534e-05,0.00013567841056630027,6.402578981470025e-10,5.277403736615596e-05,5.993204202154044e-12,1.0651428786110842e-07,8.862341810572765e-13,1.1704203956091353e-12,1.2154131509219287e-12,4.387633185949525e-12,3.379621004275509e-13,1.1344188821980323e-05,7.367559231496211e-05,1.7836155287387967e-13,4.9632414867819164e-05,1.5295657376529097e-12,4.1754672820550643e-13,3.778003143337277e-05,3.210599286467424e-12
1.447478976920894e-06,0.11238408168081294,0.9,0.0,0.0,0.0,0.0,0.09953724082358881,0.00019601709116139212,2.449960735249506e-06,1.735676244887471e-05,2.982411839311597e-05,8.594384835528219e-07,3.5486061593925786e-05,3.465314463568622e-06,6.284235310844242e-06,5.404965218111237e-05,0.0002145946143406232,4.69338079365458e-06,3.706561972629294e-05,1.1030764016107116e-08,8.174259596490238e-08,2.5744067012750245e-08,4.4641777109924436e-09,9.695609634667875e-05,4.860226610226293e-05,0.0005130539244884288,7.246457748320354e-05,0.0001373708540377923,6.402704427568624e-10,5.3202724492709935e-05,6.041794309430154e-12,1.0689875350586743e-07,8.878161740043099e-13,1.1740045475088782e-12,1.2196231858731708e-12,4.44213570974009e-12,3.391814029861301e-13,1.1394209523934374e-05,7.464185652652155e-05,1.786891683020621e-13,5.0214719692823936e-05,1.5474315308065438e-12,4.188469554033616e-13,3.825309793275163e-05,3.2506339067439685e-12
1.4585958357351258e-06,0.11238542050533802,0.9,0.0,0.0,0.0,0.0,0.09953330083892406,0.0001976034706821227,2.4499562278677327e-06,1.7414605185184392e-05,2.9877770739281854e-05,8.59416489111429e-07,3.5609021212175236e-05,3.465234927974178e-06,6.2840430276248425e-06,5.447463020767506e-05,0.00021699108009800072,4.693248284139087e-06,3.717919941372511e-05,1.1030743831493584e-08,8.174244557093258e-08,2.5743408184575525e-08,4.464217100889343e-09,9.730535704705288e-05,4.898025015230569e-05,0.000518664616427835,7.303393319383944e-05,0.00013906920325292552,6.40283008295776e-10,5.363139850714079e-05,6.090377315303119e-12,1.0727848856655592e-07,8.893675056123465e-13,1.1775413943039297e-12,1.2237861699278898e-12,4.496823335456473e-12,3.403856818917645e-13,1.1443629850159367e-05,7.561161581750385e-05,1.7901066087224673e-13,5.079853260439408e-05,1.565341869406616e-12,4.2013045994460065e-13,3.872762745284568e-05,3.2907885390021745e-12
1.4697126945493576e-06,0.11238676147647136,0.9,0.0,0.0,0.0,0.0,0.09952935757691389,0.00019918979297907027,2.4499517495819104e-06,1.747177021867266e-05,2.9930419700919506e-05,8.593944793778997e-07,3.573063748523208e-05,3.465155358751862e-06,6.283849171801602e-06,5.489972431445356e-05,0.00021939335136260537,4.693114613125664e-06,3.729131795126774e-05,1.103072363741805e-08,8.174229614430697e-08,2.5742748898321785e-08,4.464256565477119e-09,9.765041143551798e-05,4.935821832152842e-05,0.0005242889681487336,7.360325898124372e-05,0.00014077339374678874,6.402956044592683e-10,5.406005940154638e-05,6.138953210770691e-12,1.0765353939423894e-07,8.908887846831894e-13,1.1810315330801015e-12,1.2279024955610347e-12,4.5516939415879474e-12,3.4157512308566204e-13,1.1492455852622378e-05,7.658482785893815e-05,1.7932614234868135e-13,5.1383837275216714e-05,1.5832962394592922e-12,4.213974540382963e-13,3.920360121168251e-05,3.331061562833076e-12
1.4808295533635893e-06,0.1123881045668753,0.9,0.0,0.0,0.0,0.0,0.09952541107960594,0.00020077605781126863,2.4499472961137985e-06,1.7528264067288952e-05,2.9982083597407732e-05,8.593724540885194e-07,3.585092136916693e-05,3.4650757540516893e-06,6.283653856254839e-06,5.532493293136674e-05,0.00022180134924304354,4.692979856504082e-06,3.7401993867323824e-05,1.103070368580712e-08,8.174214755095467e-08,2.57420891462586e-08,4.464296094148439e-09,9.799130050528925e-05,4.9736170597125205e-05,0.0005299268136869582,7.417255482258384e-05,0.00014248336157808873,6.40308218817372e-10,5.44887071679866e-05,6.187521983489536e-12,1.0802395192882012e-07,8.923805165065082e-13,1.1844755624311221e-12,1.231972538916287e-12,4.606745428357147e-12,3.427498360576096e-13,1.1540693527381709e-05,7.756145073475163e-05,1.79635722527305e-13,5.197061767719627e-05,1.6012941402031314e-12,4.226481469266774e-13,3.968100066545924e-05,3.3714513810673703e-12
1.491946412177821e-06,0.1123894497494986,0.9,0.0,0.0,0.0,0.0,0.0995214613886348,0.000202362264952308,2.4499428637756672e-06,1.7584093207579323e-05,3.0032780413526045e-05,8.593504129855786e-07,3.59698838074659e-05,3.464996112057831e-06,6.283457185558491e-06,5.5750254487522947e-05,0.00022421499583011212,4.692844084584698e-06,3.751124545520523e-05,1.1030683707805527e-08,8.17419996597234e-08,2.57414289205127e-08,4.46433567907038e-09,9.832806488682876e-05,5.0114106966488206e-05,0.0005355779886415605,7.474182069558642e-05,0.00014419904332861386,6.403208594624133e-10,5.4917341798449186e-05,6.236083625299284e-12,1.0838977170264754e-07,8.938432830549283e-13,1.1878740648841205e-12,1.2359966904611599e-12,4.6619757093718415e-12,3.43909998903814e-13,1.1588348814863129e-05,7.854144293812084e-05,1.7993950913073267e-13,5.255885807543814e-05,1.6193350764217284e-12,4.2388274545218844e-13,4.0159807505520356e-05,3.4119564144453203e-12
1.5030632709920528e-06,0.11239079699757383,0.9,0.0,0.0,0.0,0.0,0.09951750854522587,0.00020394841418928375,2.4499384484648845e-06,1.763926407362125e-05,3.0082527805567997e-05,8.593283558182436e-07,3.608753572839739e-05,3.4649164309941267e-06,6.283259256604686e-06,5.617568741162161e-05,0.00022663421418404057,4.692707362518172e-06,3.761909077611694e-05,1.103066391957141e-08,8.174185234124834e-08,2.5740768213703287e-08,4.464375310222137e-09,9.866074485082983e-05,5.049202741720872e-05,0.0005412423301648161,7.531105657852938e-05,0.0001459203761025711,6.403335155620852e-10,5.534596328488494e-05,6.284638125156298e-12,1.0875104384357723e-07,8.952775757327749e-13,1.1912276234326937e-12,1.2399753262961888e-12,4.717382719345437e-12,3.450557234203205e-13,1.1635427600156066e-05,7.952476336785213e-05,1.8023760797726624e-13,5.314854302235244e-05,1.6374185652356152e-12,4.251014535955288e-13,4.0640003655373995e-05,3.4525751060730577e-12
